study,mechanism,param,factor,cells,noise,rep,floor_mean,floor_std,wt_mech,wt_lin,loss_K,loss_n,loss_vmax,wt_distance
power,gain,n,0.5,3000,2,0,0.010901546478271485,0.005438444846708825,0.013601341843605041,0.03584100008010864,0.022153064608573914,0.012321257591247558,0.026884517073631285,0.02140939235687256
power,gain,n,0.5,3000,2,1,0.010595786571502685,0.006045669024277478,0.017027229070663452,0.039328306913375854,0.02138432264328003,0.013036039471626282,0.016781795024871825,0.035169124603271484
power,gain,n,0.5,3000,2,2,0.014332056045532227,0.013528878746704703,0.016801795363426207,0.040198305249214174,0.02398832142353058,0.01213652491569519,0.025256919860839843,0.0206758975982666
power,gain,n,0.34,100,0,0,-5.960464477539063e-08,4.4042952542093197e-07,0.024941271543502806,0.031203949451446535,0.039009681344032286,0.037246257066726685,0.05891942083835602,0.07338714599609375
power,gain,n,0.34,100,0,1,3.5762786865234374e-08,3.288534694703513e-07,0.029063352942466737,0.03290187418460846,0.03303453177213669,0.04858626425266266,0.05463142842054367,0.056160926818847656
power,gain,n,0.34,100,0,2,-2.5033950805664064e-07,2.2270133128487353e-07,0.0256005197763443,0.032345700263977054,0.029322859644889832,0.034768006205558775,0.037250712513923645,0.026497840881347656
power,gain,n,0.34,100,1,0,4.76837158203125e-08,3.9966236625290416e-07,0.021813806891441346,0.025171566009521484,0.04527389109134674,0.03857350945472717,0.045044800639152525,0.04821813106536865
power,gain,n,0.34,100,1,1,0.0,4.6169559314339364e-07,0.025113892555236817,0.05646099448204041,0.04593271017074585,0.025557607412338257,0.06283716261386871,0.05005955696105957
power,gain,n,0.34,100,1,2,-4.76837158203125e-08,4.402681663660857e-07,0.021998485922813414,0.06999595165252685,0.06631884574890137,0.02280904948711395,0.09188359081745148,0.07825660705566406
power,gain,n,0.34,100,2,0,1.1920928955078126e-08,2.7418136596679685e-07,0.03101690113544464,0.03927951157093048,0.02565852999687195,0.03586505651473999,0.024704805016517638,0.03482997417449951
power,gain,n,0.34,100,2,1,-1.7881393432617188e-07,3.297166034207185e-07,0.027094539999961854,0.07163550555706025,0.06195710003376007,0.030587196350097656,0.06718383133411407,0.06509280204772949
power,gain,n,0.34,100,2,2,-1.1920928955078126e-08,3.633439696819346e-07,0.02442799210548401,0.05773929953575134,0.05422380864620209,0.025838449597358704,0.08227487206459046,0.11192131042480469
power,gain,n,0.34,300,0,0,0.0010644912719726563,0.000549568033887121,0.018236929178237916,0.03150759041309357,0.03975992649793625,0.0431523323059082,0.06508492976427079,0.04916191101074219
power,gain,n,0.34,300,0,1,0.0017867565155029296,0.0014387521465218174,0.01359405815601349,0.030948084592819215,0.0327953964471817,0.02366447150707245,0.05451316237449646,0.0363239049911499
power,gain,n,0.34,300,0,2,0.0016965508460998536,0.0007434748939209394,0.014648804068565368,0.03838880956172943,0.043227982521057126,0.032296459376811984,0.07660642266273499,0.0867910385131836
power,gain,n,0.34,300,1,0,0.001598823070526123,0.0007534384048469971,0.0105775386095047,0.024224311113357544,0.014432871341705322,0.025737518072128297,0.024719008803367616,0.032291293144226074
power,gain,n,0.34,300,1,1,0.0013478755950927734,0.0005193820090032368,0.010171964764595032,0.028597351908683778,0.0308195561170578,0.014356133341789246,0.05868799090385437,0.05928492546081543
power,gain,n,0.34,300,1,2,0.0010076403617858888,0.0004235117982352332,0.010183650255203246,0.019589823484420777,0.02465512156486511,0.01504274308681488,0.025958174467086793,0.023880958557128906
power,gain,n,0.34,300,2,0,0.001859426498413086,0.0009394437029989679,0.011724433302879334,0.03130175173282623,0.027199622988700867,0.01589761972427368,0.025346347689628602,0.026751041412353516
power,gain,n,0.34,300,2,1,0.0019402027130126954,0.0012296624642205703,0.0161466121673584,0.05294722020626068,0.029380333423614503,0.011292916536331177,0.03843538165092468,0.033380866050720215
power,gain,n,0.34,300,2,2,0.001966238021850586,0.0006302889964389094,0.012320807576179505,0.03538389801979065,0.034031644463539124,0.019583937525749207,0.04604140818119049,0.05140280723571777
power,gain,n,0.34,1000,0,0,0.009888148307800293,0.005332319246396037,0.01539565622806549,0.028472691774368286,0.04012205004692078,0.022929710149765015,0.04613163322210312,0.06734693050384521
power,gain,n,0.34,1000,0,1,0.009427821636199952,0.004868089813180892,0.01788192391395569,0.031062081456184387,0.03369685113430023,0.021271523833274842,0.044756661355495456,0.028360843658447266
power,gain,n,0.34,1000,0,2,0.01035248041152954,0.009358242465117685,0.01447572112083435,0.034558042883872986,0.03548517674207687,0.022262105345726015,0.060709065198898314,0.053257107734680176
power,gain,n,0.34,1000,1,0,0.008491230010986329,0.005349377542450591,0.01303163468837738,0.03208567500114441,0.022004178166389464,0.013637503981590271,0.0317162424325943,0.029820561408996582
power,gain,n,0.34,1000,1,1,0.008488655090332031,0.004649637767429972,0.014598453044891357,0.029272127151489257,0.021698561310768128,0.01121479570865631,0.027468541264533998,0.03228330612182617
power,gain,n,0.34,1000,1,2,0.008495545387268067,0.00530231815031458,0.013282594084739686,0.02668891251087189,0.023337292671203613,0.009491783380508424,0.041613328456878665,0.02556896209716797
power,gain,n,0.34,1000,2,0,0.0054056644439697266,0.0017935971953286747,0.01956740617752075,0.0357826977968216,0.024142369627952576,0.01763436198234558,0.0377244621515274,0.020837068557739258
power,gain,n,0.34,1000,2,1,0.011328506469726562,0.007822317076763783,0.020377519726753234,0.03843488097190857,0.021568965911865235,0.013900747895240784,0.030103251338005066,0.06603610515594482
power,gain,n,0.34,1000,2,2,0.013347506523132324,0.0045549092754763,0.013874292373657227,0.03606202900409698,0.028215655684471132,0.013527864217758178,0.030668848752975465,0.027398347854614258
power,gain,n,0.34,3000,0,0,0.011309289932250976,0.004757417640830383,0.01568545401096344,0.031057673692703246,0.03370596468448639,0.020544421672821046,0.04332960695028305,0.04218864440917969
power,gain,n,0.34,3000,0,1,0.008418118953704834,0.003839907871596155,0.015792644023895262,0.028792122006416322,0.03832650631666183,0.01988421827554703,0.0396961510181427,0.03927135467529297
power,gain,n,0.34,3000,0,2,0.007817459106445313,0.002879279347295717,0.018722066283226015,0.029858162999153136,0.04077306538820267,0.015038655698299408,0.03530474305152893,0.02402043342590332
power,gain,n,0.34,3000,1,0,0.010709226131439209,0.006938008900149426,0.011686614155769348,0.03099205493927002,0.02843323051929474,0.012805488705635071,0.03068244755268097,0.05269813537597656
power,gain,n,0.34,3000,1,1,0.007149112224578857,0.0015097654673469141,0.012673583626747132,0.030643919110298158,0.02437228262424469,0.013135227560997009,0.029984012246131897,0.0498729944229126
power,gain,n,0.34,3000,1,2,0.010866022109985352,0.005380820274883259,0.01233023703098297,0.03518196940422058,0.02921622097492218,0.010773152112960815,0.028565460443496705,0.03887367248535156
power,gain,n,0.34,3000,2,0,0.00937732458114624,0.0030213295041113713,0.012943321466445923,0.04228261113166809,0.03049425780773163,0.014859774708747863,0.03811620771884918,0.025719881057739258
power,gain,n,0.34,3000,2,1,0.010761439800262451,0.005253035242548314,0.015666279196739196,0.03884856402873993,0.02418881356716156,0.015610501170158386,0.036924102902412416,0.02083885669708252
power,gain,n,0.34,3000,2,2,0.008655381202697755,0.005663312615860107,0.016148942708969116,0.03915035128593445,0.028910067677497864,0.010972240567207336,0.04430967271327972,0.045340895652770996
power,gain,n,0.2,100,0,0,7.152557373046875e-08,1.5266237824995158e-07,0.02446870505809784,0.03310631513595581,0.05385623276233673,0.05272023528814316,0.06790603399276733,0.06564211845397949
power,gain,n,0.2,100,0,1,-2.384185791015625e-08,3.1449570556337644e-07,0.03578655123710632,0.05031937658786774,0.05852919816970825,0.031076538562774658,0.07386248707771301,0.07863128185272217
power,gain,n,0.2,100,0,2,-2.384185791015625e-08,4.156969970265077e-07,0.02996007800102234,0.04644087851047516,0.056536948680877684,0.04387122094631195,0.07793323397636413,0.08655869960784912
power,gain,n,0.2,100,1,0,3.5762786865234374e-08,2.44597012146511e-07,0.020131516456604003,0.03474984765052795,0.04439921379089355,0.024133720993995668,0.05133485496044159,0.04039633274078369
power,gain,n,0.2,100,1,1,-1.5497207641601563e-07,3.733744564858872e-07,0.024120607972145082,0.024970126152038575,0.03170585036277771,0.05006316006183624,0.03914060890674591,0.059807777404785156
power,gain,n,0.2,100,1,2,2.0265579223632812e-07,3.156233381002838e-07,0.02438054084777832,0.036640295386314393,0.05481347739696503,0.03403574824333191,0.04987272024154663,0.04945254325866699
power,gain,n,0.2,100,2,0,1.1920928955078125e-07,3.015782985847835e-07,0.02923315465450287,0.04997580349445343,0.042001178860664366,0.027574363350868224,0.05139055848121643,0.04850339889526367
power,gain,n,0.2,100,2,1,1.5497207641601563e-07,1.7721734937809117e-07,0.025956496596336365,0.05510437190532684,0.0593705415725708,0.032769837975502016,0.05214455723762512,0.059755802154541016
power,gain,n,0.2,100,2,2,-1.1920928955078125e-07,6.285393870574983e-07,0.028107473254203798,0.03667380213737488,0.05192799270153046,0.04281710088253021,0.04468707740306854,0.03837990760803223
power,gain,n,0.2,300,0,0,0.0014433622360229491,0.0006666515868008079,0.017320743203163146,0.026097810268402098,0.0489841029047966,0.016501151025295258,0.0826521247625351,0.07079267501831055
power,gain,n,0.2,300,0,1,0.00136796236038208,0.0006284562132452702,0.01642392873764038,0.032909521460533143,0.06786186695098877,0.014769130945205688,0.06054907143115997,0.06670427322387695
power,gain,n,0.2,300,0,2,0.0011327266693115234,0.0004023277317873219,0.017356351017951965,0.025537797808647157,0.04227124601602554,0.031664124131202696,0.04976703226566315,0.05758631229400635
power,gain,n,0.2,300,1,0,0.001693868637084961,0.001164252532388656,0.011831611394882202,0.030483004450798035,0.029182666540145875,0.014112204313278198,0.0456351101398468,0.06083989143371582
power,gain,n,0.2,300,1,1,0.002236044406890869,0.0010948683043230873,0.011459565162658692,0.03333128690719604,0.03459686040878296,0.008898717164993287,0.03678213655948639,0.038642287254333496
power,gain,n,0.2,300,1,2,0.001258385181427002,0.0005930738339581771,0.014994221925735473,0.03264507055282593,0.04042436182498932,0.007815098762512207,0.05113143920898437,0.0398411750793457
power,gain,n,0.2,300,2,0,0.0012684464454650879,0.0007194406711552769,0.013057422637939454,0.029987797141075134,0.022018620371818544,0.018379777669906616,0.04019584357738495,0.03604280948638916
power,gain,n,0.2,300,2,1,0.0019064784049987794,0.0011904763455392075,0.012594062089920043,0.03811424076557159,0.04072571992874145,0.008645442128181458,0.05390740633010864,0.08625495433807373
power,gain,n,0.2,300,2,2,0.001433265209197998,0.0007150888992477498,0.015092995762825013,0.027465900778770445,0.027941596508026124,0.008790919184684753,0.033659744262695315,0.04531586170196533
power,gain,n,0.2,1000,0,0,0.006875479221343994,0.003117252985938387,0.01578177809715271,0.027568361163139342,0.047930431365966794,0.023049573600292205,0.05117759853601456,0.05518829822540283
power,gain,n,0.2,1000,0,1,0.008459663391113282,0.007874965695839668,0.015099063515663147,0.03851121366024017,0.04928640723228454,0.05366686135530472,0.10045980364084243,0.11297607421875
power,gain,n,0.2,1000,0,2,0.006804347038269043,0.005934322314629365,0.019220718741416933,0.032002517580986024,0.05805792361497879,0.029905687272548675,0.0696920022368431,0.07267940044403076
power,gain,n,0.2,1000,1,0,0.012552905082702636,0.0096877553200442,0.01435086727142334,0.028965550661087035,0.03923666179180145,0.0165269672870636,0.04909158945083618,0.07435107231140137
power,gain,n,0.2,1000,1,1,0.006900978088378906,0.004058454737006647,0.01209309697151184,0.030848199129104616,0.040415233373641966,0.011683842539787293,0.04986819326877594,0.1107187271118164
power,gain,n,0.2,1000,1,2,0.010505616664886475,0.00709737565384951,0.013819098472595215,0.032468652725219725,0.03469706177711487,0.01775706708431244,0.057539436221122744,0.048758864402770996
power,gain,n,0.2,1000,2,0,0.008246755599975586,0.003578892863721572,0.014508092403411865,0.03587515354156494,0.03644706010818481,0.0234066903591156,0.030225986242294313,0.05366325378417969
power,gain,n,0.2,1000,2,1,0.007940995693206786,0.0036765988256118225,0.012447521090507507,0.034474021196365355,0.03215819597244263,0.010929238796234132,0.04215687215328216,0.03539466857910156
power,gain,n,0.2,1000,2,2,0.00970447063446045,0.006859843465749648,0.012634953856468201,0.04873608946800232,0.032543066143989566,0.014184486865997315,0.04338452816009521,0.06242537498474121
power,gain,n,0.2,3000,0,0,0.012202346324920654,0.007811036991000099,0.016377446055412293,0.02752862274646759,0.04683329313993454,0.03514285385608673,0.07330680787563323,0.0642768144607544
power,gain,n,0.2,3000,0,1,0.009087777137756348,0.005531552700968522,0.016435906291007996,0.03256618082523346,0.04403050690889358,0.03654345571994781,0.08493396043777465,0.11123156547546387
power,gain,n,0.2,3000,0,2,0.006402802467346191,0.0022956761588628413,0.017300528287887574,0.03159680068492889,0.053782147169113156,0.01863032877445221,0.05172329396009445,0.05420887470245361
power,gain,n,0.2,3000,1,0,0.010734856128692627,0.0036747261496532574,0.012918680906295776,0.027885007858276366,0.03049130141735077,0.016342973709106444,0.04574158191680908,0.07986032962799072
power,gain,n,0.2,3000,1,1,0.008532094955444335,0.003891089384684705,0.015548226237297059,0.03269273042678833,0.036519548296928404,0.013144919276237487,0.047324880957603455,0.0419842004776001
power,gain,n,0.2,3000,1,2,0.011486172676086426,0.006109307309122108,0.012636524438858033,0.030270582437515257,0.02948673367500305,0.015834438800811767,0.04257030785083771,0.06530499458312988
power,gain,n,0.2,3000,2,0,0.01057603359222412,0.005578958938353272,0.013546153903007507,0.039681163430213925,0.033696481585502626,0.01225081980228424,0.05363263487815857,0.054004669189453125
power,gain,n,0.2,3000,2,1,0.012679469585418702,0.01316628618698905,0.018067914247512817,0.03580727577209473,0.028649294376373292,0.012976998090744018,0.04351215064525604,0.05925869941711426
power,gain,n,0.2,3000,2,2,0.010505521297454834,0.007215450818565131,0.015915587544441223,0.040766441822052,0.028938886523246766,0.016075775027275085,0.05541282892227173,0.03767728805541992
power,gain,n,0.1,100,0,0,-7.152557373046875e-08,4.2045574399348257e-07,0.02641065716743469,0.030147469043731688,0.07181761860847473,0.03217433094978332,0.07711187899112701,0.07388567924499512
power,gain,n,0.1,100,0,1,-2.1457672119140626e-07,3.647102961725797e-07,0.021696054935455324,0.029732251167297365,0.07153775244951248,0.026815949380397795,0.06413497924804687,0.06075429916381836
power,gain,n,0.1,100,0,2,-1.7881393432617188e-07,3.926675103187705e-07,0.03354179561138153,0.03719556927680969,0.07833315283060074,0.040130288898944856,0.05698665082454681,0.06778407096862793
power,gain,n,0.1,100,1,0,1.3113021850585939e-07,3.786654513899944e-07,0.024155092239379884,0.043246370553970334,0.04032858908176422,0.020732668042182923,0.05676754415035248,0.04047095775604248
power,gain,n,0.1,100,1,1,2.384185791015625e-08,4.0531158447265624e-07,0.025319984555244444,0.05195568203926086,0.10020307302474976,0.052239039540290834,0.08614518344402314,0.09918665885925293
power,gain,n,0.1,100,1,2,-1.6689300537109374e-07,3.295010319014848e-07,0.04220038056373596,0.057294347882270814,0.09464108049869538,0.02346607893705368,0.09364086240530015,0.10531091690063477
power,gain,n,0.1,100,2,0,-5.960464477539063e-08,4.033785895273359e-07,0.023594167828559876,0.07385340631008148,0.0731490671634674,0.0219461053609848,0.10075828731060028,0.08309245109558105
power,gain,n,0.1,100,2,1,-1.5497207641601563e-07,4.233188844815422e-07,0.030971786379814147,0.055223283171653745,0.04974837601184845,0.02124331295490265,0.0819791853427887,0.061507225036621094
power,gain,n,0.1,100,2,2,-3.5762786865234374e-08,3.919430309003257e-07,0.030327126383781433,0.05298382341861725,0.043208849430084226,0.024574217200279237,0.06129617989063263,0.08462190628051758
power,gain,n,0.1,300,0,0,0.0011327266693115234,0.0005295366625040603,0.015027755498886108,0.0249213308095932,0.038440380990505216,0.05891595780849457,0.07561130225658416,0.0688331127166748
power,gain,n,0.1,300,0,1,0.0016585588455200195,0.001109179024008462,0.013805508613586426,0.03405103385448456,0.0700071781873703,0.017063483595848083,0.06964996755123139,0.08026003837585449
power,gain,n,0.1,300,0,2,0.0013954281806945802,0.0004454509141978171,0.01902434229850769,0.03249857723712921,0.05445192605257034,0.060995498299598695,0.10554943084716797,0.09160065650939941
power,gain,n,0.1,300,1,0,0.0012698769569396973,0.0005041747537562163,0.012744462490081787,0.031238633394241332,0.03639722466468811,0.013279950618743897,0.062186813354492186,0.08243894577026367
power,gain,n,0.1,300,1,1,0.0017848491668701171,0.0005206287946815806,0.011921244859695434,0.03223673403263092,0.05371412336826324,0.009860348701477051,0.07042844295501709,0.05896031856536865
power,gain,n,0.1,300,1,2,0.0014053821563720704,0.0004509133940998191,0.010420888662338257,0.02226807177066803,0.03396584093570709,0.009475606679916381,0.04183192849159241,0.04494917392730713
power,gain,n,0.1,300,2,0,0.0015888571739196776,0.0006307142640132534,0.01090303361415863,0.028990134596824646,0.024940112233161928,0.012720844149589539,0.044709762930870055,0.058217406272888184
power,gain,n,0.1,300,2,1,0.001737523078918457,0.0009116919517163493,0.014314380288124085,0.05250677764415741,0.05969756841659546,0.016239923238754273,0.07185288071632386,0.054256439208984375
power,gain,n,0.1,300,2,2,0.0021767020225524902,0.0009460761706110907,0.016319382190704345,0.03895788192749024,0.04338990747928619,0.01567988991737366,0.04437527060508728,0.059848785400390625
power,gain,n,0.1,1000,0,0,0.009312474727630615,0.005363381197402339,0.019881394505500794,0.028221213817596437,0.07196262925863266,0.024808017909526824,0.07105478793382644,0.07363951206207275
power,gain,n,0.1,1000,0,1,0.00505375862121582,0.0020518681042649115,0.017331033945083618,0.025858023762702943,0.06632679104804992,0.02378583550453186,0.05801358073949814,0.06036972999572754
power,gain,n,0.1,1000,0,2,0.005781233310699463,0.0036203462070681586,0.017491826415061952,0.028535515069961548,0.04713310897350311,0.04673034399747848,0.08275554031133651,0.0674201250076294
power,gain,n,0.1,1000,1,0,0.009079325199127197,0.004537855832247989,0.013671767711639405,0.030933195352554323,0.044915500283241275,0.01562308967113495,0.06074208915233612,0.07695746421813965
power,gain,n,0.1,1000,1,1,0.006703627109527588,0.002647323603890384,0.016496872901916503,0.026720795035362243,0.04383345246315003,0.008386597037315369,0.03854882419109344,0.03444170951843262
power,gain,n,0.1,1000,1,2,0.006855142116546631,0.003496628379656596,0.012958782911300658,0.024566701054573058,0.03679485023021698,0.014750602841377258,0.05231472849845886,0.04636430740356445
power,gain,n,0.1,1000,2,0,0.006671309471130371,0.001976288736617856,0.017463067173957826,0.04873408675193787,0.038971298933029176,0.01280544102191925,0.07376210987567902,0.10143661499023438
power,gain,n,0.1,1000,2,1,0.008232498168945312,0.005081896215039351,0.018351948261260985,0.03431310951709747,0.031925061345100404,0.01204235851764679,0.04849525392055511,0.05551600456237793
power,gain,n,0.1,1000,2,2,0.012365150451660156,0.00805441295117167,0.016722631454467774,0.03725396990776062,0.048384130001068115,0.018913808465003967,0.03699156641960144,0.04325520992279053
power,gain,n,0.1,3000,0,0,0.00711669921875,0.0023872775801834383,0.016045203804969786,0.030324628949165343,0.06446950286626815,0.0332277774810791,0.07301743030548095,0.07964110374450684
power,gain,n,0.1,3000,0,1,0.01364595890045166,0.012873762139045446,0.014954912662506103,0.03075704872608185,0.05561431348323822,0.0446122333407402,0.09213844984769821,0.061434388160705566
power,gain,n,0.1,3000,0,2,0.009414601325988769,0.004519280614427422,0.01845552921295166,0.029925474524497987,0.05779683142900467,0.04407605528831482,0.09238743036985397,0.08751082420349121
power,gain,n,0.1,3000,1,0,0.007905662059783936,0.003714332719378795,0.01699388027191162,0.029290178418159486,0.05240277200937271,0.013351067900657654,0.054567468166351316,0.05273783206939697
power,gain,n,0.1,3000,1,1,0.009338676929473877,0.007566146540808459,0.011787348985671997,0.035564380884170535,0.04067375212907791,0.010489314794540405,0.04666503667831421,0.05214107036590576
power,gain,n,0.1,3000,1,2,0.009996652603149414,0.0035472715287784996,0.01875842213630676,0.030343002080917357,0.044814112782478335,0.010826197266578675,0.051765385270118716,0.0877680778503418
power,gain,n,0.1,3000,2,0,0.010713016986846924,0.007180930866887083,0.014930763840675354,0.03504561483860016,0.04804201722145081,0.020668020844459532,0.050106337666511534,0.06932687759399414
power,gain,n,0.1,3000,2,1,0.012680912017822265,0.005424469095974266,0.015556836128234863,0.03820509016513825,0.03633072078227997,0.012240347266197205,0.052783986926078795,0.04903721809387207
power,gain,n,0.1,3000,2,2,0.010073220729827881,0.00553673566325191,0.013591545820236205,0.04114713668823242,0.04295022189617157,0.01904941499233246,0.047996115684509275,0.04291725158691406
power,ceiling,vmax,0.7,100,0,0,-3.5762786865234374e-08,2.44597012146511e-07,0.022158974409103395,0.03417275846004486,0.031218689680099488,0.10468311905860901,0.03059065341949463,0.057851552963256836
power,ceiling,vmax,0.7,100,0,1,4.76837158203125e-08,2.5678466830894965e-07,0.02135617733001709,0.029886212944984437,0.03198688626289368,0.08817256093025208,0.027179092168807983,0.151117205619812
power,ceiling,vmax,0.7,100,0,2,8.344650268554687e-08,2.0682038751718368e-07,0.03081730306148529,0.034174162149429324,0.03391503095626831,0.0360088586807251,0.034053844213485715,0.0334094762802124
power,ceiling,vmax,0.7,100,1,0,-4.76837158203125e-08,3.5443469875618234e-07,0.03910238146781921,0.06075237691402435,0.02293681204319,0.01996147334575653,0.020098587870597838,0.028531908988952637
power,ceiling,vmax,0.7,100,1,1,-5.960464477539063e-08,3.50605038877791e-07,0.030606716871261597,0.0542918473482132,0.05664341449737549,0.06589491069316863,0.04412578940391541,0.06645810604095459
power,ceiling,vmax,0.7,100,1,2,1.0728836059570313e-07,3.9339065551757816e-07,0.023915013670921324,0.04235262870788574,0.032027643918991086,0.06954828798770904,0.027173009514808655,0.039671897888183594
power,ceiling,vmax,0.7,100,2,0,4.76837158203125e-08,2.929736549245002e-07,0.021250921487808227,0.05049094259738922,0.03929394781589508,0.040092936158180235,0.039336344599723815,0.037491679191589355
power,ceiling,vmax,0.7,100,2,1,3.5762786865234374e-08,3.955521589049592e-07,0.02439669072628021,0.03978744149208069,0.027052801847457886,0.04160032570362091,0.03962067365646362,0.07200050354003906
power,ceiling,vmax,0.7,100,2,2,-1.1920928955078125e-07,3.917617017067667e-07,0.02777942717075348,0.027136805653572082,0.03286521732807159,0.13135282099246978,0.035549086332321164,0.14953196048736572
power,ceiling,vmax,0.7,300,0,0,0.001794278621673584,0.001130179710323639,0.015448841452598571,0.02675046622753143,0.02651849389076233,0.08889949023723602,0.014957752823829652,0.10047316551208496
power,ceiling,vmax,0.7,300,0,1,0.0010586857795715332,0.000492182797921345,0.020544058084487914,0.04518678486347198,0.02757590115070343,0.07696596682071685,0.013920795917510987,0.08230853080749512
power,ceiling,vmax,0.7,300,0,2,0.0013350367546081543,0.0005916390702582095,0.015145683288574218,0.024770429730415343,0.02116795480251312,0.04650129079818725,0.01235342025756836,0.055103302001953125
power,ceiling,vmax,0.7,300,1,0,0.0015670061111450195,0.00041653834908052066,0.011786416172981262,0.024162784218788147,0.019590684771537782,0.08001401722431183,0.011293402314186097,0.051569581031799316
power,ceiling,vmax,0.7,300,1,1,0.0013571381568908691,0.0008699910665692305,0.01154291331768036,0.03181911408901215,0.017682141065597533,0.03792202770709992,0.012073326110839843,0.034845829010009766
power,ceiling,vmax,0.7,300,1,2,0.0018562793731689454,0.0007005015425996072,0.017876535654067993,0.03819645047187805,0.01824294328689575,0.03552069664001465,0.011292293667793274,0.054953575134277344
power,ceiling,vmax,0.7,300,2,0,0.0021100282669067384,0.0014389404319188057,0.01627455949783325,0.03801741302013397,0.013238951563835144,0.018540233373641968,0.011142092943191528,0.022560477256774902
power,ceiling,vmax,0.7,300,2,1,0.0016991376876831054,0.0007117129566385718,0.012195289134979248,0.04982044100761414,0.016640061140060426,0.040697672963142396,0.01347808837890625,0.06182730197906494
power,ceiling,vmax,0.7,300,2,2,0.00233151912689209,0.0008614489258168815,0.012501636147499084,0.04192244410514832,0.020474928617477416,0.04138312637805939,0.01263117790222168,0.055934786796569824
power,ceiling,vmax,0.7,1000,0,0,0.007701253890991211,0.003870648147029503,0.016839227080345152,0.024845510721206665,0.025281301140785216,0.06290282905101777,0.016653504967689515,0.11620068550109863
power,ceiling,vmax,0.7,1000,0,1,0.008153843879699706,0.00668541229500541,0.016163337230682372,0.03182232677936554,0.024797111749649048,0.048948618769645694,0.016275152564048767,0.10129976272583008
power,ceiling,vmax,0.7,1000,0,2,0.007464563846588135,0.004135365242860874,0.016794365644454957,0.03041381239891052,0.02939930558204651,0.03398914337158203,0.017253565788269042,0.025525450706481934
power,ceiling,vmax,0.7,1000,1,0,0.00784473419189453,0.0057836340997322625,0.0149021178483963,0.026898685097694396,0.018034088611602783,0.04896203875541687,0.013286018371582031,0.09478878974914551
power,ceiling,vmax,0.7,1000,1,1,0.009997522830963135,0.008727472390395263,0.011779764294624328,0.02729957699775696,0.018000054359436034,0.06763112843036652,0.012744542956352235,0.03374195098876953
power,ceiling,vmax,0.7,1000,1,2,0.008476972579956055,0.005478177789284899,0.017346689105033876,0.028607285022735594,0.016367846727371217,0.02042080760002136,0.014390331506729127,0.020157456398010254
power,ceiling,vmax,0.7,1000,2,0,0.009018993377685547,0.0034612122408486847,0.018065446615219118,0.04602429568767548,0.019169947504997252,0.051081329584121704,0.011569124460220338,0.06128251552581787
power,ceiling,vmax,0.7,1000,2,1,0.004660975933074951,0.0010533988259108745,0.012387087941169739,0.03900658786296844,0.01555097997188568,0.05123181939125061,0.015433010458946229,0.09095299243927002
power,ceiling,vmax,0.7,1000,2,2,0.009525060653686523,0.004471050151733386,0.016847196221351623,0.03801474273204804,0.015936854481697082,0.018855872750282287,0.012519663572311402,0.019667744636535645
power,ceiling,vmax,0.7,3000,0,0,0.010564804077148438,0.006807151689017598,0.015402606129646302,0.029024952650070192,0.023500996828079223,0.051416000723838805,0.01803625524044037,0.045398592948913574
power,ceiling,vmax,0.7,3000,0,1,0.007563555240631103,0.0031256271142772697,0.01694743037223816,0.029545310139656066,0.02000545561313629,0.02257329225540161,0.016450533270835878,0.04271543025970459
power,ceiling,vmax,0.7,3000,0,2,0.008399283885955811,0.004436457426075582,0.015167102217674255,0.033913147449493405,0.024241790175437927,0.06622348725795746,0.016572028398513794,0.03521609306335449
power,ceiling,vmax,0.7,3000,1,0,0.01196756362915039,0.007544039922827159,0.015301528573036193,0.0308960497379303,0.018065670132637025,0.029172509908676147,0.01771931052207947,0.01842808723449707
power,ceiling,vmax,0.7,3000,1,1,0.009303462505340577,0.005836039088354602,0.01776333749294281,0.034714275598526,0.015383693575859069,0.06029848158359528,0.012463191151618957,0.040262699127197266
power,ceiling,vmax,0.7,3000,1,2,0.010159802436828614,0.0038076589359103846,0.01720147430896759,0.03177473247051239,0.018975943326950073,0.025517553091049194,0.015282711386680603,0.02824223041534424
power,ceiling,vmax,0.7,3000,2,0,0.007544076442718506,0.003241130772082556,0.01643686890602112,0.0363839715719223,0.018894246220588683,0.054888483881950376,0.012804681062698364,0.02259814739227295
power,ceiling,vmax,0.7,3000,2,1,0.011349713802337647,0.0068769352722668105,0.015740811824798584,0.03752480745315552,0.020134410262107848,0.047225138545036315,0.014173445105552674,0.03056931495666504
power,ceiling,vmax,0.7,3000,2,2,0.011428260803222656,0.006312576525663315,0.013831734657287598,0.037769243121147156,0.01500648856163025,0.028797441720962526,0.01193060576915741,0.019214868545532227
power,ceiling,vmax,0.5,100,0,0,0.0,3.7318410497900314e-07,0.026595357060432433,0.043059587478637695,0.04497833251953125,0.2069717288017273,0.022933724522590637,0.18494200706481934
power,ceiling,vmax,0.5,100,0,1,-1.1920928955078126e-08,3.218650817871094e-07,0.018807977437973022,0.041994455456733706,0.06189449727535248,0.09319744408130645,0.03267914354801178,0.11193883419036865
power,ceiling,vmax,0.5,100,0,2,-1.7881393432617188e-07,5.942556181247004e-07,0.02433415949344635,0.06514954566955566,0.1000732809305191,0.12015005946159363,0.043668872117996214,0.10631048679351807
